Address,INS,Opcode,Category,isBranch,isControlFlow,isMemoryRead,isMemoryWrite,isCall,Read_Regsiters,Write_Registers
140681244174662,"mov r13, rsi",MOV,DATAXFER,0,0,0,0,0,R[4 ],W[16 ]
140681244174665,"push r12",PUSH,PUSH,0,0,0,1,0,R[15 6 ],W[6 6M ]
140681244174667,"push rbp",PUSH,PUSH,0,0,0,1,0,R[5 6 ],W[6 6M ]
140681244174668,"mov rbp, rdi",MOV,DATAXFER,0,0,0,0,0,R[3 ],W[5 ]
140681244174671,"mov edi, 0x1d8",MOV,DATAXFER,0,0,0,0,0,R[],W[3 ]
140681244174676,"push rbx",PUSH,PUSH,0,0,0,1,0,R[7 6 ],W[6 6M ]
140681244174677,"sub rsp, 0x8",SUB,BINARY,0,0,0,0,0,R[6 ],W[6 25 ]
140681244174681,"call 0x7ff2e78fe310",CALL_NEAR,CALL,0,1,0,1,1,R[26 6 ],W[26 6 6M ]
140681244174686,"test rax, rax",TEST,LOGICAL,0,0,0,0,0,R[10 10 ],W[25 ]
140681244174689,"jz 0x7ff2e795ea31",JZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140681244174695,"mov rbx, rax",MOV,DATAXFER,0,0,0,0,0,R[10 ],W[7 ]
140681244174698,"lea rax, ptr [rax+0xe0]",LEA,MISC,0,0,0,0,0,R[10 ],W[10 ]
140681244174705,"xor edx, edx",XOR,LOGICAL,0,0,0,0,0,R[8 8 ],W[8 25 ]
140681244174707,"xor esi, esi",XOR,LOGICAL,0,0,0,0,0,R[4 4 ],W[4 25 ]
140681244174709,"mov qword ptr [rbx+0x88], rax",MOV,DATAXFER,0,0,0,1,0,R[7 10 ],W[143M ]
140681244174716,"lea rcx, ptr [rbx+0xf0]",LEA,MISC,0,0,0,0,0,R[7 ],W[9 ]
140681244174723,"mov rdi, rbx",MOV,DATAXFER,0,0,0,0,0,R[7 ],W[3 ]
140681244174726,"mov r12, rbx",MOV,DATAXFER,0,0,0,0,0,R[7 ],W[15 ]
140681244174729,"lea r8, ptr [rip+0x1665d0]",LEA,MISC,0,0,0,0,0,R[26 ],W[11 ]
140681244174736,"call 0x7ff2e796e7d0",CALL_NEAR,CALL,0,1,0,1,1,R[26 6 ],W[26 6 6M ]
140681244239824,"nop edx, edi",NOP,WIDENOP,0,0,0,0,0,R[8 3 ],W[]
140681244239828,"push r13",PUSH,PUSH,0,0,0,1,0,R[16 6 ],W[6 6M ]
140681244239830,"mov r13, r8",MOV,DATAXFER,0,0,0,0,0,R[11 ],W[16 ]
140681244239833,"push r12",PUSH,PUSH,0,0,0,1,0,R[15 6 ],W[6 6M ]
140681244239835,"mov r12d, edx",MOV,DATAXFER,0,0,0,0,0,R[8 ],W[15 ]
140681244239838,"push rbp",PUSH,PUSH,0,0,0,1,0,R[5 6 ],W[6 6M ]
140681244239839,"mov rbp, rdi",MOV,DATAXFER,0,0,0,0,0,R[3 ],W[5 ]
140681244239842,"push rbx",PUSH,PUSH,0,0,0,1,0,R[7 6 ],W[6 6M ]
140681244239843,"mov rbx, rcx",MOV,DATAXFER,0,0,0,0,0,R[9 ],W[7 ]
140681244239846,"sub rsp, 0x8",SUB,BINARY,0,0,0,0,0,R[6 ],W[6 25 ]
140681244239850,"call 0x7ff2e796e760",CALL_NEAR,CALL,0,1,0,1,1,R[26 6 ],W[26 6 6M ]
140681244239712,"nop edx, edi",NOP,WIDENOP,0,0,0,0,0,R[8 3 ],W[]
140681244239716,"mov edx, dword ptr [rip+0x15c042]",MOV,DATAXFER,0,0,1,0,0,R[26 1425500M ],W[8 ]
140681244239722,"or esi, 0xfbad0000",OR,LOGICAL,0,0,0,0,0,R[4 ],W[4 25 ]
140681244239728,"mov dword ptr [rdi+0x74], 0x0",MOV,DATAXFER,0,0,0,1,0,R[3 ],W[119M ]
140681244239735,"mov dword ptr [rdi], esi",MOV,DATAXFER,0,0,0,1,0,R[3 4 ],W[3M ]
140681244239737,"test edx, edx",TEST,LOGICAL,0,0,0,0,0,R[8 8 ],W[25 ]
140681244239739,"jz 0x7ff2e796e784",JZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140681244239741,"mov dword ptr [rdi+0x74], 0x80",MOV,DATAXFER,0,0,0,1,0,R[3 ],W[119M ]
140681244239748,"xor eax, eax",XOR,LOGICAL,0,0,0,0,0,R[10 10 ],W[10 25 ]
140681244239750,"pxor xmm0, xmm0",PXOR,LOGICAL,0,0,0,0,0,R[123 123 ],W[123 ]
140681244239754,"mov qword ptr [rdi+0x68], 0x0",MOV,DATAXFER,0,0,0,1,0,R[3 ],W[107M ]
140681244239762,"mov word ptr [rdi+0x80], ax",MOV,DATAXFER,0,0,0,1,0,R[3 10 ],W[131M ]
140681244239769,"mov rax, qword ptr [rdi+0x88]",MOV,DATAXFER,0,0,1,0,0,R[3 139M ],W[10 ]
140681244239776,"movups xmmword ptr [rdi+0x8], xmm0",MOVUPS,DATAXFER,0,0,0,1,0,R[3 123 ],W[11M ]
140681244239780,"movups xmmword ptr [rdi+0x18], xmm0",MOVUPS,DATAXFER,0,0,0,1,0,R[3 123 ],W[27M ]
140681244239784,"movups xmmword ptr [rdi+0x28], xmm0",MOVUPS,DATAXFER,0,0,0,1,0,R[3 123 ],W[43M ]
140681244239788,"movups xmmword ptr [rdi+0x38], xmm0",MOVUPS,DATAXFER,0,0,0,1,0,R[3 123 ],W[59M ]
140681244239792,"movups xmmword ptr [rdi+0x48], xmm0",MOVUPS,DATAXFER,0,0,0,1,0,R[3 123 ],W[75M ]
140681244239796,"movups xmmword ptr [rdi+0x58], xmm0",MOVUPS,DATAXFER,0,0,0,1,0,R[3 123 ],W[91M ]
140681244239800,"test rax, rax",TEST,LOGICAL,0,0,0,0,0,R[10 10 ],W[25 ]
140681244239803,"jz 0x7ff2e796e7cc",JZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140681244239805,"mov qword ptr [rax], 0x0",MOV,DATAXFER,0,0,0,1,0,R[10 ],W[10M ]
140681244239812,"mov qword ptr [rax+0x8], 0x0",MOV,DATAXFER,0,0,0,1,0,R[10 ],W[18M ]
140681244239820,"ret ",RET_NEAR,RET,0,1,1,0,0,R[6 6M ],W[26 6 ]
140681244239748,"xor eax, eax",XOR,LOGICAL,0,0,0,0,0,R[10 10 ],W[10 25 ]
140681244239750,"pxor xmm0, xmm0",PXOR,LOGICAL,0,0,0,0,0,R[123 123 ],W[123 ]
140681244239754,"mov qword ptr [rdi+0x68], 0x0",MOV,DATAXFER,0,0,0,1,0,R[3 ],W[107M ]
140681244239762,"mov word ptr [rdi+0x80], ax",MOV,DATAXFER,0,0,0,1,0,R[3 10 ],W[131M ]
140681244239769,"mov rax, qword ptr [rdi+0x88]",MOV,DATAXFER,0,0,1,0,0,R[3 139M ],W[10 ]
140681244239776,"movups xmmword ptr [rdi+0x8], xmm0",MOVUPS,DATAXFER,0,0,0,1,0,R[3 123 ],W[11M ]
140681244239780,"movups xmmword ptr [rdi+0x18], xmm0",MOVUPS,DATAXFER,0,0,0,1,0,R[3 123 ],W[27M ]
140681244239784,"movups xmmword ptr [rdi+0x28], xmm0",MOVUPS,DATAXFER,0,0,0,1,0,R[3 123 ],W[43M ]
140681244239788,"movups xmmword ptr [rdi+0x38], xmm0",MOVUPS,DATAXFER,0,0,0,1,0,R[3 123 ],W[59M ]
140681244239792,"movups xmmword ptr [rdi+0x48], xmm0",MOVUPS,DATAXFER,0,0,0,1,0,R[3 123 ],W[75M ]
140681244239796,"movups xmmword ptr [rdi+0x58], xmm0",MOVUPS,DATAXFER,0,0,0,1,0,R[3 123 ],W[91M ]
140681244239800,"test rax, rax",TEST,LOGICAL,0,0,0,0,0,R[10 10 ],W[25 ]
140681244239803,"jz 0x7ff2e796e7cc",JZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140681244239805,"mov qword ptr [rax], 0x0",MOV,DATAXFER,0,0,0,1,0,R[10 ],W[10M ]
140681244239812,"mov qword ptr [rax+0x8], 0x0",MOV,DATAXFER,0,0,0,1,0,R[10 ],W[18M ]
140681244239820,"ret ",RET_NEAR,RET,0,1,1,0,0,R[6 6M ],W[26 6 ]
140681244239855,"mov dword ptr [rbp+0xc0], r12d",MOV,DATAXFER,0,0,0,1,0,R[5 15 ],W[197M ]
140681244239862,"test r12d, r12d",TEST,LOGICAL,0,0,0,0,0,R[15 15 ],W[25 ]
140681244239865,"js 0x7ff2e796e840",JS,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140681244239867,"mov qword ptr [rbp+0xa0], rbx",MOV,DATAXFER,0,0,0,1,0,R[5 7 ],W[165M ]
140681244239874,"pxor xmm0, xmm0",PXOR,LOGICAL,0,0,0,0,0,R[123 123 ],W[123 ]
140681244239878,"mov qword ptr [rbx+0x50], 0x0",MOV,DATAXFER,0,0,0,1,0,R[7 ],W[87M ]
140681244239886,"mov qword ptr [rbx+0xe0], r13",MOV,DATAXFER,0,0,0,1,0,R[7 16 ],W[231M ]
140681244239893,"movups xmmword ptr [rbx], xmm0",MOVUPS,DATAXFER,0,0,0,1,0,R[7 123 ],W[7M ]
140681244239896,"movups xmmword ptr [rbx+0x10], xmm0",MOVUPS,DATAXFER,0,0,0,1,0,R[7 123 ],W[23M ]
140681244239900,"movups xmmword ptr [rbx+0x20], xmm0",MOVUPS,DATAXFER,0,0,0,1,0,R[7 123 ],W[39M ]
140681244239904,"movups xmmword ptr [rbx+0x30], xmm0",MOVUPS,DATAXFER,0,0,0,1,0,R[7 123 ],W[55M ]
140681244239908,"movups xmmword ptr [rbx+0x40], xmm0",MOVUPS,DATAXFER,0,0,0,1,0,R[7 123 ],W[71M ]
140681244239912,"mov qword ptr [rbp+0xa8], 0x0",MOV,DATAXFER,0,0,0,1,0,R[5 ],W[173M ]
140681244239923,"add rsp, 0x8",ADD,BINARY,0,0,0,0,0,R[6 ],W[6 25 ]
140681244239927,"pop rbx",POP,POP,0,0,1,0,0,R[6 6M ],W[7 6 ]
140681244239928,"pop rbp",POP,POP,0,0,1,0,0,R[6 6M ],W[5 6 ]
140681244239929,"pop r12",POP,POP,0,0,1,0,0,R[6 6M ],W[15 6 ]
140681244239931,"pop r13",POP,POP,0,0,1,0,0,R[6 6M ],W[16 6 ]
140681244239933,"ret ",RET_NEAR,RET,0,1,1,0,0,R[6 6M ],W[26 6 ]
140681244174741,"lea rax, ptr [rip+0x166b04]",LEA,MISC,0,0,0,0,0,R[26 ],W[10 ]
140681244174748,"mov rdi, rbx",MOV,DATAXFER,0,0,0,0,0,R[7 ],W[3 ]
140681244174751,"mov qword ptr [rbx+0xd8], rax",MOV,DATAXFER,0,0,0,1,0,R[7 10 ],W[223M ]
140681244174758,"call 0x7ff2e796bda0",CALL_NEAR,CALL,0,1,0,1,1,R[26 6 ],W[26 6 6M ]
140681244229024,"nop edx, edi",NOP,WIDENOP,0,0,0,0,0,R[8 3 ],W[]
140681244229028,"or dword ptr [rdi], 0x240c",OR,LOGICAL,0,0,1,1,0,R[3 3M ],W[25 3M ]
140681244229034,"push rbx",PUSH,PUSH,0,0,0,1,0,R[7 6 ],W[6 6M ]
140681244229035,"mov rbx, rdi",MOV,DATAXFER,0,0,0,0,0,R[3 ],W[7 ]
140681244229038,"mov qword ptr [rdi+0x90], 0xffffffffffffffff",MOV,DATAXFER,0,0,0,1,0,R[3 ],W[147M ]
140681244229049,"call 0x7ff2e796d410",CALL_NEAR,CALL,0,1,0,1,1,R[26 6 ],W[26 6 6M ]
140681244234768,"nop edx, edi",NOP,WIDENOP,0,0,0,0,0,R[8 3 ],W[]
140681244234772,"push r12",PUSH,PUSH,0,0,0,1,0,R[15 6 ],W[6 6M ]
140681244234774,"push rbp",PUSH,PUSH,0,0,0,1,0,R[5 6 ],W[6 6M ]
140681244234775,"push rbx",PUSH,PUSH,0,0,0,1,0,R[7 6 ],W[6 6M ]
140681244234776,"sub rsp, 0x30",SUB,BINARY,0,0,0,0,0,R[6 ],W[6 25 ]
140681244234780,"mov rax, qword ptr fs:[0x28]",MOV,DATAXFER,0,0,1,0,0,R[23 40M ],W[10 ]
140681244234789,"mov qword ptr [rsp+0x28], rax",MOV,DATAXFER,0,0,0,1,0,R[6 10 ],W[46M ]
140681244234794,"xor eax, eax",XOR,LOGICAL,0,0,0,0,0,R[10 10 ],W[10 25 ]
140681244234796,"mov eax, dword ptr [rdi]",MOV,DATAXFER,0,0,1,0,0,R[3 3M ],W[10 ]
140681244234798,"test al, 0x80",TEST,LOGICAL,0,0,0,0,0,R[10 ],W[25 ]
140681244234800,"jnz 0x7ff2e796d5b9",JNZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140681244234806,"mov ebp, dword ptr [rip+0x160054]",MOV,DATAXFER,0,0,1,0,0,R[26 1441902M ],W[5 ]
140681244234812,"or al, 0x80",OR,LOGICAL,0,0,0,0,0,R[10 ],W[10 25 ]
