Address,INS,Opcode,Category,isBranch,isControlFlow,isMemoryRead,isMemoryWrite,isCall,Read_Regsiters,Write_Registers
140399714402560,"mov rdi, rsp",MOV,DATAXFER,0,0,0,0,0,R[6 ],W[3 ]
140399714402563,"call 0x7fb15b1a8df0",CALL_NEAR,CALL,0,1,0,1,1,R[26 6 ],W[26 6 6M ]
140399714405872,"nop edx, edi",NOP,WIDENOP,0,0,0,0,0,R[8 3 ],W[]
140399714405876,"push rbp",PUSH,PUSH,0,0,0,1,0,R[5 6 ],W[6 6M ]
140399714405877,"mov rbp, rsp",MOV,DATAXFER,0,0,0,0,0,R[6 ],W[5 ]
140399714405880,"push r15",PUSH,PUSH,0,0,0,1,0,R[18 6 ],W[6 6M ]
140399714405882,"mov r15, rdi",MOV,DATAXFER,0,0,0,0,0,R[3 ],W[18 ]
140399714405885,"push r14",PUSH,PUSH,0,0,0,1,0,R[17 6 ],W[6 6M ]
140399714405887,"push r13",PUSH,PUSH,0,0,0,1,0,R[16 6 ],W[6 6M ]
140399714405889,"push r12",PUSH,PUSH,0,0,0,1,0,R[15 6 ],W[6 6M ]
140399714405891,"push rbx",PUSH,PUSH,0,0,0,1,0,R[7 6 ],W[6 6M ]
140399714405892,"sub rsp, 0x38",SUB,BINARY,0,0,0,0,0,R[6 ],W[6 25 ]
140399714405896,"rdtsc ",RDTSC,SYSTEM,0,0,0,0,0,R[],W[10 8 ]
140399714405898,"shl rdx, 0x20",SHL,SHIFT,0,0,0,0,0,R[8 ],W[8 25 ]
140399714405902,"or rax, rdx",OR,LOGICAL,0,0,0,0,0,R[10 8 ],W[10 25 ]
140399714405905,"lea rdx, ptr [rip+0x2c050]",LEA,MISC,0,0,0,0,0,R[26 ],W[8 ]
140399714405912,"mov qword ptr [rip+0x2b7c1], rax",MOV,DATAXFER,0,0,0,1,0,R[26 10 ],W[178139M ]
140399714405919,"mov rax, qword ptr [rip+0x2c042]",MOV,DATAXFER,0,0,1,0,0,R[26 180316M ],W[10 ]
140399714405926,"mov r12, rdx",MOV,DATAXFER,0,0,0,0,0,R[8 ],W[15 ]
140399714405929,"sub r12, qword ptr [rip+0x2c1d0]",SUB,BINARY,0,0,1,0,0,R[15 26 180714M ],W[15 25 ]
140399714405936,"mov qword ptr [rip+0x2cbc1], rdx",MOV,DATAXFER,0,0,0,1,0,R[26 8 ],W[183259M ]
140399714405943,"mov qword ptr [rip+0x2cbaa], r12",MOV,DATAXFER,0,0,0,1,0,R[26 15 ],W[183236M ]
140399714405950,"test rax, rax",TEST,LOGICAL,0,0,0,0,0,R[10 10 ],W[25 ]
140399714405953,"jz 0x7fb15b1a8eb6",JZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714405955,"mov edi, 0x6fffffff",MOV,DATAXFER,0,0,0,0,0,R[],W[3 ]
140399714405960,"mov r10d, 0x6ffffdff",MOV,DATAXFER,0,0,0,0,0,R[],W[13 ]
140399714405966,"mov ebx, 0x6ffffeff",MOV,DATAXFER,0,0,0,0,0,R[],W[7 ]
140399714405971,"mov r13d, 0x6fffff41",MOV,DATAXFER,0,0,0,0,0,R[],W[16 ]
140399714405977,"lea rcx, ptr [rip+0x2cbc8]",LEA,MISC,0,0,0,0,0,R[26 ],W[9 ]
140399714405984,"mov r11d, 0x6ffffe35",MOV,DATAXFER,0,0,0,0,0,R[],W[14 ]
140399714405990,"mov r9d, 0x32",MOV,DATAXFER,0,0,0,0,0,R[],W[12 ]
140399714405996,"mov r8d, 0x70000022",MOV,DATAXFER,0,0,0,0,0,R[],W[11 ]
140399714406002,"jmp 0x7fb15b1a8e9f",JMP,UNCOND_BR,1,1,0,0,0,R[26 ],W[26 ]
140399714406047,"cmp rax, 0x22",CMP,BINARY,0,0,0,0,0,R[10 ],W[25 ]
140399714406051,"jnbe 0x7fb15b1a8e78",JNBE,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406053,"mov qword ptr [rcx+rax*8], rdx",MOV,DATAXFER,0,0,0,1,0,R[9 10 8 ],W[89M ]
140399714406057,"mov rax, qword ptr [rdx+0x10]",MOV,DATAXFER,0,0,1,0,0,R[8 24M ],W[10 ]
140399714406061,"add rdx, 0x10",ADD,BINARY,0,0,0,0,0,R[8 ],W[8 25 ]
140399714406065,"test rax, rax",TEST,LOGICAL,0,0,0,0,0,R[10 10 ],W[25 ]
140399714406068,"jnz 0x7fb15b1a8e9f",JNZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406070,"test r12, r12",TEST,LOGICAL,0,0,0,0,0,R[15 15 ],W[25 ]
140399714406073,"jz 0x7fb15b1a8f3f",JZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406008,"mov rsi, rdi",MOV,DATAXFER,0,0,0,0,0,R[3 ],W[4 ]
140399714406011,"sub rsi, rax",SUB,BINARY,0,0,0,0,0,R[4 10 ],W[4 25 ]
140399714406014,"cmp rsi, 0xf",CMP,BINARY,0,0,0,0,0,R[4 ],W[25 ]
140399714406018,"jnbe 0x7fb15b1a9070",JNBE,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406024,"mov rsi, r8",MOV,DATAXFER,0,0,0,0,0,R[11 ],W[4 ]
140399714406027,"sub rsi, rax",SUB,BINARY,0,0,0,0,0,R[4 10 ],W[4 25 ]
140399714406030,"mov qword ptr [rcx+rsi*8], rdx",MOV,DATAXFER,0,0,0,1,0,R[9 4 8 ],W[41M ]
140399714406034,"mov rax, qword ptr [rdx+0x10]",MOV,DATAXFER,0,0,1,0,0,R[8 24M ],W[10 ]
140399714406038,"add rdx, 0x10",ADD,BINARY,0,0,0,0,0,R[8 ],W[8 25 ]
140399714406042,"test rax, rax",TEST,LOGICAL,0,0,0,0,0,R[10 10 ],W[25 ]
140399714406045,"jz 0x7fb15b1a8eb6",JZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406047,"cmp rax, 0x22",CMP,BINARY,0,0,0,0,0,R[10 ],W[25 ]
140399714406051,"jnbe 0x7fb15b1a8e78",JNBE,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406512,"lea esi, ptr [rax+rax*1]",LEA,MISC,0,0,0,0,0,R[10 10 ],W[4 ]
140399714406515,"mov r14d, esi",MOV,DATAXFER,0,0,0,0,0,R[4 ],W[17 ]
140399714406518,"sar r14d, 0x1",SAR,SHIFT,0,0,0,0,0,R[17 ],W[17 25 ]
140399714406521,"cmp esi, 0xfffffff8",CMP,BINARY,0,0,0,0,0,R[4 ],W[25 ]
140399714406524,"jbe 0x7fb15b1a9090",JBE,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406526,"mov eax, r9d",MOV,DATAXFER,0,0,0,0,0,R[12 ],W[10 ]
140399714406529,"sub eax, r14d",SUB,BINARY,0,0,0,0,0,R[10 17 ],W[10 25 ]
140399714406532,"mov qword ptr [rcx+rax*8], rdx",MOV,DATAXFER,0,0,0,1,0,R[9 10 8 ],W[89M ]
140399714406536,"jmp 0x7fb15b1a8e92",JMP,UNCOND_BR,1,1,0,0,0,R[26 ],W[26 ]
140399714406544,"mov rsi, r10",MOV,DATAXFER,0,0,0,0,0,R[13 ],W[4 ]
140399714406547,"sub rsi, rax",SUB,BINARY,0,0,0,0,0,R[4 10 ],W[4 25 ]
140399714406550,"cmp rsi, 0xb",CMP,BINARY,0,0,0,0,0,R[4 ],W[25 ]
140399714406554,"jnbe 0x7fb15b1a9210",JNBE,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406560,"mov rsi, r11",MOV,DATAXFER,0,0,0,0,0,R[14 ],W[4 ]
140399714406563,"sub rsi, rax",SUB,BINARY,0,0,0,0,0,R[4 10 ],W[4 25 ]
140399714406566,"mov qword ptr [rcx+rsi*8], rdx",MOV,DATAXFER,0,0,0,1,0,R[9 4 8 ],W[41M ]
140399714406570,"jmp 0x7fb15b1a8e92",JMP,UNCOND_BR,1,1,0,0,0,R[26 ],W[26 ]
140399714406928,"mov rsi, rbx",MOV,DATAXFER,0,0,0,0,0,R[7 ],W[4 ]
140399714406931,"sub rsi, rax",SUB,BINARY,0,0,0,0,0,R[4 10 ],W[4 25 ]
140399714406934,"cmp rsi, 0xa",CMP,BINARY,0,0,0,0,0,R[4 ],W[25 ]
140399714406938,"jnbe 0x7fb15b1a8e92",JNBE,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406944,"mov rsi, r13",MOV,DATAXFER,0,0,0,0,0,R[16 ],W[4 ]
140399714406947,"sub rsi, rax",SUB,BINARY,0,0,0,0,0,R[4 10 ],W[4 25 ]
140399714406950,"mov rax, rsi",MOV,DATAXFER,0,0,0,0,0,R[4 ],W[10 ]
140399714406953,"mov qword ptr [rcx+rax*8], rdx",MOV,DATAXFER,0,0,0,1,0,R[9 10 8 ],W[89M ]
140399714406957,"jmp 0x7fb15b1a8ea9",JMP,UNCOND_BR,1,1,0,0,0,R[26 ],W[26 ]
140399714406057,"mov rax, qword ptr [rdx+0x10]",MOV,DATAXFER,0,0,1,0,0,R[8 24M ],W[10 ]
140399714406061,"add rdx, 0x10",ADD,BINARY,0,0,0,0,0,R[8 ],W[8 25 ]
140399714406065,"test rax, rax",TEST,LOGICAL,0,0,0,0,0,R[10 10 ],W[25 ]
140399714406068,"jnz 0x7fb15b1a8e9f",JNZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406070,"test r12, r12",TEST,LOGICAL,0,0,0,0,0,R[15 15 ],W[25 ]
140399714406073,"jz 0x7fb15b1a8f3f",JZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406079,"mov rax, qword ptr [rip+0x2cb82]",MOV,DATAXFER,0,0,1,0,0,R[26 183196M ],W[10 ]
140399714406086,"test rax, rax",TEST,LOGICAL,0,0,0,0,0,R[10 10 ],W[25 ]
140399714406089,"jz 0x7fb15b1a8ecf",JZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406070,"test r12, r12",TEST,LOGICAL,0,0,0,0,0,R[15 15 ],W[25 ]
140399714406073,"jz 0x7fb15b1a8f3f",JZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406079,"mov rax, qword ptr [rip+0x2cb82]",MOV,DATAXFER,0,0,1,0,0,R[26 183196M ],W[10 ]
140399714406086,"test rax, rax",TEST,LOGICAL,0,0,0,0,0,R[10 10 ],W[25 ]
140399714406089,"jz 0x7fb15b1a8ecf",JZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406091,"add qword ptr [rax+0x8], r12",ADD,BINARY,0,0,1,1,0,R[10 15 18M ],W[25 18M ]
140399714406095,"mov rax, qword ptr [rip+0x2cb6a]",MOV,DATAXFER,0,0,1,0,0,R[26 183172M ],W[10 ]
140399714406102,"test rax, rax",TEST,LOGICAL,0,0,0,0,0,R[10 10 ],W[25 ]
140399714406105,"jz 0x7fb15b1a8edf",JZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406107,"add qword ptr [rax+0x8], r12",ADD,BINARY,0,0,1,1,0,R[10 15 18M ],W[25 18M ]
140399714406111,"mov rax, qword ptr [rip+0x2cb6a]",MOV,DATAXFER,0,0,1,0,0,R[26 183172M ],W[10 ]
140399714406118,"test rax, rax",TEST,LOGICAL,0,0,0,0,0,R[10 10 ],W[25 ]
140399714406121,"jz 0x7fb15b1a8eef",JZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406123,"add qword ptr [rax+0x8], r12",ADD,BINARY,0,0,1,1,0,R[10 15 18M ],W[25 18M ]
140399714406127,"mov rax, qword ptr [rip+0x2cb62]",MOV,DATAXFER,0,0,1,0,0,R[26 183164M ],W[10 ]
140399714406134,"test rax, rax",TEST,LOGICAL,0,0,0,0,0,R[10 10 ],W[25 ]
140399714406137,"jz 0x7fb15b1a8eff",JZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406139,"add qword ptr [rax+0x8], r12",ADD,BINARY,0,0,1,1,0,R[10 15 18M ],W[25 18M ]
140399714406143,"mov rax, qword ptr [rip+0x2cb5a]",MOV,DATAXFER,0,0,1,0,0,R[26 183156M ],W[10 ]
140399714406150,"test rax, rax",TEST,LOGICAL,0,0,0,0,0,R[10 10 ],W[25 ]
140399714406153,"jz 0x7fb15b1a8f0f",JZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406155,"add qword ptr [rax+0x8], r12",ADD,BINARY,0,0,1,1,0,R[10 15 18M ],W[25 18M ]
140399714406159,"mov rax, qword ptr [rip+0x2cbca]",MOV,DATAXFER,0,0,1,0,0,R[26 183268M ],W[10 ]
140399714406166,"test rax, rax",TEST,LOGICAL,0,0,0,0,0,R[10 10 ],W[25 ]
140399714406169,"jz 0x7fb15b1a8f1f",JZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406171,"add qword ptr [rax+0x8], r12",ADD,BINARY,0,0,1,1,0,R[10 15 18M ],W[25 18M ]
140399714406175,"mov rax, qword ptr [rip+0x2cc92]",MOV,DATAXFER,0,0,1,0,0,R[26 183468M ],W[10 ]
140399714406182,"test rax, rax",TEST,LOGICAL,0,0,0,0,0,R[10 10 ],W[25 ]
140399714406185,"jz 0x7fb15b1a8f2f",JZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406187,"add qword ptr [rax+0x8], r12",ADD,BINARY,0,0,1,1,0,R[10 15 18M ],W[25 18M ]
140399714406191,"mov rax, qword ptr [rip+0x2cd52]",MOV,DATAXFER,0,0,1,0,0,R[26 183660M ],W[10 ]
140399714406198,"test rax, rax",TEST,LOGICAL,0,0,0,0,0,R[10 10 ],W[25 ]
140399714406201,"jz 0x7fb15b1a8f3f",JZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406203,"add qword ptr [rax+0x8], r12",ADD,BINARY,0,0,1,1,0,R[10 15 18M ],W[25 18M ]
140399714406207,"mov rdx, qword ptr [rip+0x2cb82]",MOV,DATAXFER,0,0,1,0,0,R[26 183196M ],W[8 ]
140399714406214,"test rdx, rdx",TEST,LOGICAL,0,0,0,0,0,R[8 8 ],W[25 ]
140399714406217,"jz 0x7fb15b1a8f56",JZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406219,"cmp qword ptr [rdx+0x8], 0x7",CMP,BINARY,0,0,1,0,0,R[8 16M ],W[25 ]
140399714406224,"jnz 0x7fb15b1a932e",JNZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406230,"mov rax, qword ptr [rip+0x2cb03]",MOV,DATAXFER,0,0,1,0,0,R[26 183069M ],W[10 ]
140399714406237,"test rax, rax",TEST,LOGICAL,0,0,0,0,0,R[10 10 ],W[25 ]
140399714406240,"jz 0x7fb15b1a8f74",JZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406242,"mov rcx, qword ptr [rip+0x2cb07]",MOV,DATAXFER,0,0,1,0,0,R[26 183073M ],W[9 ]
140399714406249,"cmp qword ptr [rcx+0x8], 0x18",CMP,BINARY,0,0,1,0,0,R[9 17M ],W[25 ]
140399714406254,"jnz 0x7fb15b1a93c9",JNZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406260,"mov rcx, qword ptr [rip+0x2cbe5]",MOV,DATAXFER,0,0,1,0,0,R[26 183295M ],W[9 ]
140399714406267,"test rcx, rcx",TEST,LOGICAL,0,0,0,0,0,R[9 9 ],W[25 ]
140399714406270,"jz 0x7fb15b1a8f8e",JZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406272,"test qword ptr [rcx+0x8], 0xfffffffffffffffe",TEST,LOGICAL,0,0,1,0,0,R[9 17M ],W[25 ]
140399714406280,"jnz 0x7fb15b1a93aa",JNZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406286,"mov rcx, qword ptr [rip+0x2cb83]",MOV,DATAXFER,0,0,1,0,0,R[26 183197M ],W[9 ]
140399714406293,"test rcx, rcx",TEST,LOGICAL,0,0,0,0,0,R[9 9 ],W[25 ]
140399714406296,"jz 0x7fb15b1a8fa8",JZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406298,"test qword ptr [rcx+0x8], 0xfffffffffffffff7",TEST,LOGICAL,0,0,1,0,0,R[9 17M ],W[25 ]
140399714406306,"jnz 0x7fb15b1a938b",JNZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406312,"cmp qword ptr [rip+0x2cb60], 0x0",CMP,BINARY,0,0,1,0,0,R[26 183162M ],W[25 ]
140399714406320,"jnz 0x7fb15b1a936c",JNZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406312,"cmp qword ptr [rip+0x2cb60], 0x0",CMP,BINARY,0,0,1,0,0,R[26 183162M ],W[25 ]
140399714406320,"jnz 0x7fb15b1a936c",JNZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406326,"cmp qword ptr [rip+0x2cae2], 0x0",CMP,BINARY,0,0,1,0,0,R[26 183036M ],W[25 ]
140399714406334,"jnz 0x7fb15b1a934d",JNZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406340,"test r12, r12",TEST,LOGICAL,0,0,0,0,0,R[15 15 ],W[25 ]
140399714406343,"jnz 0x7fb15b1a90b0",JNZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406576,"test rax, rax",TEST,LOGICAL,0,0,0,0,0,R[10 10 ],W[25 ]
140399714406579,"jz 0x7fb15b1a92e0",JZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406585,"mov rdi, qword ptr [rax+0x8]",MOV,DATAXFER,0,0,1,0,0,R[10 18M ],W[3 ]
140399714406589,"mov rax, qword ptr [rip+0x2c9a4]",MOV,DATAXFER,0,0,1,0,0,R[26 182718M ],W[10 ]
140399714406596,"mov r8, qword ptr [rip+0x2caa5]",MOV,DATAXFER,0,0,1,0,0,R[26 182975M ],W[11 ]
140399714406603,"mov rcx, qword ptr [rax+0x8]",MOV,DATAXFER,0,0,1,0,0,R[10 18M ],W[9 ]
140399714406607,"mov rbx, rdi",MOV,DATAXFER,0,0,0,0,0,R[3 ],W[7 ]
140399714406610,"mov rax, rdi",MOV,DATAXFER,0,0,0,0,0,R[3 ],W[10 ]
140399714406613,"lea rsi, ptr [rdi+rcx*1]",LEA,MISC,0,0,0,0,0,R[3 9 ],W[4 ]
140399714406617,"test r8, r8",TEST,LOGICAL,0,0,0,0,0,R[11 11 ],W[25 ]
140399714406620,"jz 0x7fb15b1a90ea",JZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406622,"mov r8, qword ptr [r8+0x8]",MOV,DATAXFER,0,0,1,0,0,R[11 19M ],W[11 ]
140399714406626,"lea r8, ptr [r8+r8*2]",LEA,MISC,0,0,0,0,0,R[11 11 ],W[11 ]
140399714406630,"lea rbx, ptr [rdi+r8*8]",LEA,MISC,0,0,0,0,0,R[3 11 ],W[7 ]
140399714406634,"test rdx, rdx",TEST,LOGICAL,0,0,0,0,0,R[8 8 ],W[25 ]
140399714406637,"jz 0x7fb15b1a9115",JZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406639,"mov rdx, qword ptr [rip+0x2c942]",MOV,DATAXFER,0,0,1,0,0,R[26 182620M ],W[8 ]
140399714406646,"mov r8, qword ptr [rip+0x2c9e3]",MOV,DATAXFER,0,0,1,0,0,R[26 182781M ],W[11 ]
140399714406653,"add rcx, rdi",ADD,BINARY,0,0,0,0,0,R[9 3 ],W[9 25 ]
140399714406656,"mov rdx, qword ptr [rdx+0x8]",MOV,DATAXFER,0,0,1,0,0,R[8 16M ],W[8 ]
140399714406660,"mov r11, qword ptr [r8+0x8]",MOV,DATAXFER,0,0,1,0,0,R[11 19M ],W[14 ]
140399714406664,"add r11, rdx",ADD,BINARY,0,0,0,0,0,R[14 8 ],W[14 25 ]
140399714406667,"add rcx, rdx",ADD,BINARY,0,0,0,0,0,R[9 8 ],W[9 25 ]
140399714406670,"cmp r11, rsi",CMP,BINARY,0,0,0,0,0,R[14 4 ],W[25 ]
140399714406673,"cmovnz rsi, rcx",CMOVNZ,CMOV,0,0,0,0,0,R[9 25 ],W[4 ]
140399714406677,"mov rdx, qword ptr [rip+0x2c93c]",MOV,DATAXFER,0,0,1,0,0,R[26 182614M ],W[8 ]
140399714406684,"mov rdi, qword ptr [rdx+0x8]",MOV,DATAXFER,0,0,1,0,0,R[8 16M ],W[3 ]
140399714406688,"cmp rax, rbx",CMP,BINARY,0,0,0,0,0,R[10 7 ],W[25 ]
140399714406691,"jnb 0x7fb15b1a914b",JNB,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406693,"nop dword ptr [rax], eax",NOP,WIDENOP,0,0,0,0,0,R[10 10 ],W[]
140399714406696,"mov rdx, qword ptr [rax]",MOV,DATAXFER,0,0,1,0,0,R[10 10M ],W[8 ]
140399714406699,"add rdx, r12",ADD,BINARY,0,0,0,0,0,R[8 15 ],W[8 25 ]
140399714406702,"cmp dword ptr [rax+0x8], 0x8",CMP,BINARY,0,0,1,0,0,R[10 18M ],W[25 ]
140399714406706,"jnz 0x7fb15b1a930f",JNZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406712,"mov rcx, qword ptr [rax+0x10]",MOV,DATAXFER,0,0,1,0,0,R[10 26M ],W[9 ]
140399714406716,"add rax, 0x18",ADD,BINARY,0,0,0,0,0,R[10 ],W[10 25 ]
140399714406720,"add rcx, r12",ADD,BINARY,0,0,0,0,0,R[9 15 ],W[9 25 ]
140399714406723,"mov qword ptr [rdx], rcx",MOV,DATAXFER,0,0,0,1,0,R[8 9 ],W[8M ]
140399714406726,"cmp rax, rbx",CMP,BINARY,0,0,0,0,0,R[10 7 ],W[25 ]
140399714406729,"jb 0x7fb15b1a9128",JB,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406696,"mov rdx, qword ptr [rax]",MOV,DATAXFER,0,0,1,0,0,R[10 10M ],W[8 ]
140399714406699,"add rdx, r12",ADD,BINARY,0,0,0,0,0,R[8 15 ],W[8 25 ]
140399714406702,"cmp dword ptr [rax+0x8], 0x8",CMP,BINARY,0,0,1,0,0,R[10 18M ],W[25 ]
140399714406706,"jnz 0x7fb15b1a930f",JNZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406712,"mov rcx, qword ptr [rax+0x10]",MOV,DATAXFER,0,0,1,0,0,R[10 26M ],W[9 ]
140399714406716,"add rax, 0x18",ADD,BINARY,0,0,0,0,0,R[10 ],W[10 25 ]
140399714406720,"add rcx, r12",ADD,BINARY,0,0,0,0,0,R[9 15 ],W[9 25 ]
140399714406723,"mov qword ptr [rdx], rcx",MOV,DATAXFER,0,0,0,1,0,R[8 9 ],W[8M ]
140399714406726,"cmp rax, rbx",CMP,BINARY,0,0,0,0,0,R[10 7 ],W[25 ]
140399714406729,"jb 0x7fb15b1a9128",JB,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406731,"cmp qword ptr [rip+0x2ca65], 0x0",CMP,BINARY,0,0,1,0,0,R[26 182911M ],W[25 ]
140399714406739,"jz 0x7fb15b1a93e8",JZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406745,"lea r8, ptr [rip+0x18a70]",LEA,MISC,0,0,0,0,0,R[26 ],W[11 ]
140399714406752,"cmp rsi, rbx",CMP,BINARY,0,0,0,0,0,R[4 7 ],W[25 ]
140399714406755,"jnbe 0x7fb15b1a9187",JNBE,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406757,"jmp 0x7fb15b1a8fdb",JMP,UNCOND_BR,1,1,0,0,0,R[26 ],W[26 ]
140399714406791,"mov r13, qword ptr [rbx+0x8]",MOV,DATAXFER,0,0,1,0,0,R[7 15M ],W[16 ]
140399714406795,"mov rcx, qword ptr [rbx]",MOV,DATAXFER,0,0,1,0,0,R[7 7M ],W[9 ]
140399714406798,"mov rax, r13",MOV,DATAXFER,0,0,0,0,0,R[16 ],W[10 ]
140399714406801,"mov r14, r13",MOV,DATAXFER,0,0,0,0,0,R[16 ],W[17 ]
140399714406804,"add rcx, r12",ADD,BINARY,0,0,0,0,0,R[9 15 ],W[9 25 ]
140399714406807,"shr rax, 0x20",SHR,SHIFT,0,0,0,0,0,R[10 ],W[10 25 ]
140399714406811,"lea rax, ptr [rax+rax*2]",LEA,MISC,0,0,0,0,0,R[10 10 ],W[10 ]
140399714406815,"lea rdx, ptr [rdi+rax*8]",LEA,MISC,0,0,0,0,0,R[3 10 ],W[8 ]
140399714406819,"and r14d, 0xffffffff",AND,LOGICAL,0,0,0,0,0,R[17 ],W[17 25 ]
140399714406823,"jz 0x7fb15b1a917a",JZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406825,"xor eax, eax",XOR,LOGICAL,0,0,0,0,0,R[10 10 ],W[10 25 ]
140399714406827,"test rdx, rdx",TEST,LOGICAL,0,0,0,0,0,R[8 8 ],W[25 ]
140399714406830,"jz 0x7fb15b1a91de",JZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406832,"movzx r9d, byte ptr [rdx+0x4]",MOVZX,DATAXFER,0,0,1,0,0,R[8 12M ],W[12 ]
140399714406837,"movzx r10d, word ptr [rdx+0x6]",MOVZX,DATAXFER,0,0,1,0,0,R[8 14M ],W[13 ]
140399714406842,"mov rax, qword ptr [rdx+0x8]",MOV,DATAXFER,0,0,1,0,0,R[8 16M ],W[10 ]
140399714406846,"and r9d, 0xf",AND,LOGICAL,0,0,0,0,0,R[12 ],W[12 25 ]
140399714406850,"cmp r10w, 0xfff1",CMP,BINARY,0,0,0,0,0,R[13 ],W[25 ]
140399714406855,"jz 0x7fb15b1a9290",JZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406861,"add rax, qword ptr [rip+0x2c814]",ADD,BINARY,0,0,1,0,0,R[10 26 182318M ],W[10 25 ]
140399714406868,"cmp r9b, 0xa",CMP,BINARY,0,0,0,0,0,R[12 ],W[25 ]
140399714406872,"jz 0x7fb15b1a92d0",JZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406878,"cmp r14, 0x12",CMP,BINARY,0,0,0,0,0,R[17 ],W[25 ]
140399714406882,"jz 0x7fb15b1a9270",JZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406888,"jnbe 0x7fb15b1a9238",JNBE,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406890,"test r13d, 0xfffffff8",TEST,LOGICAL,0,0,0,0,0,R[16 ],W[25 ]
140399714406897,"jz 0x7fb15b1a9170",JZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406903,"cmp r14, 0x10",CMP,BINARY,0,0,0,0,0,R[17 ],W[25 ]
140399714406907,"jnz 0x7fb15b1a917a",JNZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406913,"mov qword ptr [rcx], 0x1",MOV,DATAXFER,0,0,0,1,0,R[9 ],W[9M ]
140399714406920,"jmp 0x7fb15b1a917a",JMP,UNCOND_BR,1,1,0,0,0,R[26 ],W[26 ]
140399714406768,"cmp r14, 0x5",CMP,BINARY,0,0,0,0,0,R[17 ],W[25 ]
140399714406772,"jnbe 0x7fb15b1a9260",JNBE,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140399714406778,"add rbx, 0x18",ADD,BINARY,0,0,0,0,0,R[7 ],W[7 25 ]
140399714406782,"cmp rsi, rbx",CMP,BINARY,0,0,0,0,0,R[4 7 ],W[25 ]
