Address,Opcode,Category,isBranch,isControlFlow,isMemoryRead,isMemoryWrite,isCall,Read_Regsiters,Write_Registers
139627750383298,PUSH,PUSH,0,0,0,1,0,R[5 6],W[6]
139627750383299,PUSH,PUSH,0,0,0,1,0,R[7 6],W[6]
139627750383300,MOV,DATAXFER,0,0,1,0,0,R[3],W[10]
139627750383302,MOV,DATAXFER,0,0,0,0,0,R[3],W[7]
139627750383305,TEST,LOGICAL,0,0,0,0,0,R[10],W[25]
139627750383307,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627750383309,MOV,DATAXFER,0,0,1,0,0,R[3],W[8]
139627750383315,TEST,LOGICAL,0,0,0,0,0,R[8 8],W[25]
139627750383317,JLE,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627750383319,MOV,DATAXFER,0,0,1,0,0,R[7],W[5]
139627750383326,LEA,MISC,0,0,0,0,0,R[26],W[8]
139627750383333,LEA,MISC,0,0,0,0,0,R[26],W[10]
139627750383340,SUB,BINARY,0,0,0,0,0,R[10 8],W[10 25]
139627750383343,MOV,DATAXFER,0,0,0,0,0,R[5],W[9]
139627750383346,SUB,BINARY,0,0,0,0,0,R[9 8],W[9 25]
139627750383349,CMP,BINARY,0,0,0,0,0,R[10 9],W[25]
139627750383352,JBE,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627750383319,MOV,DATAXFER,0,0,1,0,0,R[7],W[5]
139627750383326,LEA,MISC,0,0,0,0,0,R[26],W[8]
139627750383333,LEA,MISC,0,0,0,0,0,R[26],W[10]
139627750383340,SUB,BINARY,0,0,0,0,0,R[10 8],W[10 25]
139627750383343,MOV,DATAXFER,0,0,0,0,0,R[5],W[9]
139627750383346,SUB,BINARY,0,0,0,0,0,R[9 8],W[9 25]
139627750383349,CMP,BINARY,0,0,0,0,0,R[10 9],W[25]
139627750383352,JBE,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627750383354,MOV,DATAXFER,0,0,0,0,0,R[7],W[3]
139627750383357,CALL_NEAR,CALL,0,1,1,1,1,R[5 26 6],W[26 6]
139627750317216,NOP,WIDENOP,0,0,0,0,0,R[8 3],W[]
139627750317220,PUSH,PUSH,0,0,0,1,0,R[15 6],W[6]
139627750317222,PUSH,PUSH,0,0,0,1,0,R[5 6],W[6]
139627750317223,MOV,DATAXFER,0,0,0,0,0,R[3],W[5]
139627750317226,PUSH,PUSH,0,0,0,1,0,R[7 6],W[6]
139627750317227,SUB,BINARY,0,0,0,0,0,R[6],W[6 25]
139627750317234,MOV,DATAXFER,0,0,1,0,0,R[23],W[10]
139627750317243,MOV,DATAXFER,0,0,0,1,0,R[6 10],W[]
139627750317251,XOR,LOGICAL,0,0,0,0,0,R[10 10],W[10 25]
139627750317253,MOV,DATAXFER,0,0,1,0,0,R[3],W[10]
139627750317256,TEST,LOGICAL,0,0,0,0,0,R[10 10],W[25]
139627750317258,JS,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627750317264,MOV,DATAXFER,0,0,1,0,0,R[3],W[7]
139627750317271,LEA,MISC,0,0,0,0,0,R[26],W[8]
139627750317278,LEA,MISC,0,0,0,0,0,R[26],W[10]
139627750317285,SUB,BINARY,0,0,0,0,0,R[10 8],W[10 25]
139627750317288,MOV,DATAXFER,0,0,0,0,0,R[7],W[9]
139627750317291,SUB,BINARY,0,0,0,0,0,R[9 8],W[9 25]
139627750317294,CMP,BINARY,0,0,0,0,0,R[10 9],W[25]
139627750317297,JBE,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627750317303,MOV,DATAXFER,0,0,0,0,0,R[6],W[4]
139627750317306,MOV,DATAXFER,0,0,0,0,0,R[5],W[3]
139627750317309,CALL_NEAR,CALL,0,1,1,1,1,R[7 26 6],W[26 6]
139627750370928,NOP,WIDENOP,0,0,0,0,0,R[8 3],W[]
139627750370932,MOV,DATAXFER,0,0,0,0,0,R[4],W[8]
139627750370935,MOV,DATAXFER,0,0,1,0,0,R[3],W[4]
139627750370938,MOV,DATAXFER,0,0,0,0,0,R[],W[3]
139627750370943,JMP,UNCOND_BR,1,1,0,0,0,R[26],W[26]
